Date,StationID,Sound,DeterTime
2026-04-19,S067,dog_howl,999
2026-04-19,S064,boom_double,999
2026-04-19,S029,mud_step,999
2026-04-19,S117,metal_bang,999
2026-04-19,S003,insect_swarm,999
2026-04-19,S077,distortion_wave,16
2026-04-19,S012,deep_resonance,999
2026-04-19,S010,dog_warning,7
2026-04-19,S023,wolf_warning,14
2026-04-19,S093,gun_double,999
2026-04-19,S106,rhythmic_noise,999
2026-04-19,S067,dog_howl,999
2026-04-19,S066,bird_flock,999
2026-04-19,S109,rock_fall,999
2026-04-19,S059,chaotic_noise,13
2026-04-19,S031,boom_shockwave,999
2026-04-19,S064,siren_close,999
2026-04-19,S029,human_yell_distant,13
2026-04-19,S016,human_run_noise,17
2026-04-19,S010,gun_shock,10
2026-04-19,S120,boom_double,999
2026-04-19,S059,chaotic_noise,999
2026-04-19,S050,gun_close,999
2026-04-19,S080,boom_distant,999
2026-04-19,S078,insect_swarm,999
2026-04-19,S071,dog_aggressive,999
2026-04-19,S036,movement_noise,999
2026-04-19,S052,rhythmic_noise,999
2026-04-19,S097,wolf_attack,999
2026-04-19,S069,human_whistle,21
2026-04-19,S102,dog_snarl,13
2026-04-19,S007,storm_wind,999
2026-04-19,S086,rain_light,999
2026-04-19,S065,dog_territorial,8
2026-04-19,S065,dog_territorial,999
2026-04-19,S011,gun_distant,999
2026-04-19,S037,distant_activity,999
2026-04-19,S033,wolf_night_call,5
2026-04-19,S057,wolf_distant,18
2026-04-19,S036,movement_noise,999
2026-04-19,S030,radio_noise,999
2026-04-19,S044,sand_shift,999
2026-04-19,S092,insect_swarm,11
2026-04-19,S037,distant_activity,19
2026-04-19,S092,insect_swarm,999
2026-04-19,S041,owl_call,999
2026-04-19,S063,engine_rev,999
2026-04-19,S088,river_flow,999
2026-04-19,S054,pulse_signal,999
2026-04-19,S083,gun_heavy,999
2026-04-19,S096,background_static,18
2026-04-19,S010,gun_shock,8
2026-04-19,S070,rock_fall,6
2026-04-19,S073,ambient_loop,999
2026-04-19,S115,bird_flock,999
2026-04-19,S113,wolf_snarl,999
2026-04-19,S036,movement_noise,999
2026-04-19,S066,bird_flock,999
2026-04-19,S024,human_group_noise,9
2026-04-19,S045,bird_flock,999
2026-04-19,S042,engine_rev,999
2026-04-19,S103,insect_swarm,999
2026-04-19,S079,boom_bass,999
2026-04-19,S031,boom_shockwave,999
2026-04-19,S012,wolf_howl,6
2026-04-19,S063,engine_rev,999
2026-04-19,S061,metal_bang,999
2026-04-19,S095,vehicle_pass,9
2026-04-19,S089,random_noise,6
2026-04-19,S074,human_scream,17
2026-04-19,S004,metal_bang,999
2026-04-19,S118,gun_pistol,999
2026-04-19,S064,siren_close,999
2026-04-19,S052,rhythmic_noise,999
2026-04-19,S102,dog_snarl,999
2026-04-19,S006,human_whistle,999
2026-04-19,S024,human_group_noise,999
2026-04-19,S036,movement_noise,999
2026-04-19,S022,crow_caw,999
2026-04-19,S060,wolf_multiple,999
2026-04-19,S044,sand_shift,999
2026-04-19,S021,wolf_howl,17
2026-04-19,S013,rhythmic_noise,999
2026-04-19,S003,tree_fall,999
2026-04-19,S119,metal_clank,14
2026-04-19,S078,static_noise,999
2026-04-19,S100,branch_snap,11
2026-04-19,S057,wolf_chase,999
2026-04-19,S065,distant_activity,999
2026-04-19,S095,wolf_snarl,999
2026-04-19,S079,wolf_attack,999
2026-04-19,S069,alarm_beep,13
2026-04-19,S074,wolf_warning,999
2026-04-19,S041,dog_howl,7
2026-04-19,S107,gun_single,7
2026-04-19,S034,wolf_warning,9
2026-04-19,S062,dog_aggressive,999
2026-04-19,S012,metal_clank,5
2026-04-19,S048,wood_crack,999
2026-04-19,S066,dog_howl,999
2026-04-19,S052,dog_territorial,9
2026-04-19,S061,gun_single,3
2026-04-19,S051,engine_rev,999
2026-04-19,S043,dog_chase,999
2026-04-19,S013,rhythmic_noise,999
2026-04-19,S019,radio_noise,18
2026-04-19,S071,dog_bark,999
2026-04-19,S077,random_noise,999
2026-04-19,S017,dog_bark,999
2026-04-19,S117,gun_rifle,2
2026-04-19,S053,dog_pack,999
2026-04-19,S064,branch_snap,20
2026-04-19,S119,metal_clank,12
2026-04-19,S076,industrial_noise,999
2026-04-19,S119,metal_clank,8
2026-04-19,S113,dog_fast_bark,999
2026-04-19,S024,high_pitch_ring,999
2026-04-19,S107,gun_single,8
2026-04-19,S076,industrial_noise,999
2026-04-19,S105,wolf_chase,999
2026-04-19,S026,human_whistle,999
2026-04-19,S023,human_run_noise,999
2026-04-19,S084,gravel_step,5
2026-04-19,S085,chaotic_noise,999
2026-04-19,S018,wolf_attack,999
2026-04-19,S025,human_panic,999
2026-04-19,S020,engine_rev,999
2026-04-19,S040,vehicle_stop,999
2026-04-19,S034,wolf_warning,999
2026-04-19,S103,low_frequency_hum,7
2026-04-19,S039,gun_rifle,999
2026-04-19,S066,dog_howl,999
2026-04-19,S091,mechanical_loop,999
2026-04-19,S080,movement_noise,999
2026-04-19,S054,movement_noise,999
2026-04-19,S005,strange_echo,999
2026-04-19,S081,gravel_step,15
2026-04-19,S100,gun_heavy,999
2026-04-19,S109,gun_shock,7
2026-04-19,S022,tree_fall,999
2026-04-19,S038,human_whistle,999
2026-04-19,S023,static_noise,999
2026-04-19,S045,boom_explosion,999
2026-04-19,S089,movement_noise,25
2026-04-19,S033,metal_scrape,999
2026-04-19,S003,gun_shock,999
2026-04-19,S003,gun_shock,999
2026-04-19,S082,siren_close,999
2026-04-19,S040,engine_idle,14
2026-04-19,S027,human_run_noise,7
2026-04-19,S049,boom_close,3
2026-04-19,S065,distant_activity,999
2026-04-19,S079,dog_bark,999
2026-04-19,S065,distant_activity,999
2026-04-19,S116,human_footsteps,999
2026-04-19,S063,human_whistle,20
2026-04-19,S002,metal_clank,999
2026-04-19,S119,boom_distant,3
2026-04-19,S004,boom_shockwave,999
2026-04-19,S065,distant_activity,999
2026-04-19,S031,dog_snarl,999
2026-04-19,S005,strange_echo,999
2026-04-19,S041,dog_warning,999
2026-04-19,S016,distortion_wave,999
2026-04-19,S030,water_stream,18
2026-04-19,S001,gun_rifle,999
2026-04-19,S102,movement_noise,999
2026-04-19,S048,branch_snap,999
2026-04-19,S057,dog_snarl,6
2026-04-19,S035,dog_growl,999
2026-04-19,S081,gravel_step,22
2026-04-19,S073,gunshot,9
2026-04-19,S106,boom_impact,17
2026-04-19,S016,distortion_wave,999
2026-04-19,S103,branch_snap,999
2026-04-19,S030,water_stream,7
2026-04-19,S051,boom_shockwave,999
2026-04-19,S079,dog_bark,999
2026-04-19,S104,boom_bass,999
2026-04-19,S011,radio_noise,999
2026-04-19,S026,boom_bass,999
2026-04-19,S038,human_whistle,18
2026-04-19,S056,alarm_beep,999
2026-04-19,S118,tree_fall,999
2026-04-19,S087,boom_impact,999
2026-04-19,S026,boom_distant,12
2026-04-19,S118,tree_fall,999
2026-04-19,S057,mud_step,999
2026-04-19,S023,wolf_snarl,999
2026-04-19,S022,forest_noise,999
2026-04-19,S091,gun_pistol,999
2026-04-19,S072,human_laughter,999
2026-04-19,S035,boom_close,7
2026-04-19,S079,human_panic,999
2026-04-19,S017,gun_echo,8
2026-04-19,S056,alarm_beep,999
2026-04-19,S085,unknown_signal,16
2026-04-19,S025,gun_rifle,3
2026-04-19,S028,background_static,999
2026-04-19,S069,human_argument,20
2026-04-19,S022,forest_noise,999
2026-04-19,S092,deep_resonance,18
2026-04-19,S076,random_noise,999
2026-04-19,S065,sand_shift,999
2026-04-19,S087,boom_impact,999
2026-04-19,S050,boom_crack,8
2026-04-19,S029,vehicle_pass,999
2026-04-19,S105,rhythmic_noise,999
2026-04-19,S076,random_noise,8
2026-04-19,S051,gun_single,8
2026-04-19,S113,boom_crack,999
2026-04-19,S026,boom_distant,999
2026-04-19,S095,gravel_step,10
2026-04-19,S022,forest_noise,999
2026-04-19,S087,boom_impact,999
2026-04-19,S111,human_run_noise,999
2026-04-19,S084,human_shout,999
2026-04-19,S022,forest_noise,999
2026-04-19,S042,wolf_distant,14
2026-04-19,S028,background_static,25
2026-04-19,S107,gun_distant,999
2026-04-19,S042,wolf_distant,999
2026-04-19,S069,human_argument,11
2026-04-19,S052,dog_pack,999
2026-04-19,S077,radio_noise,19
2026-04-19,S005,boom_bass,999
2026-04-19,S081,water_stream,999
2026-04-19,S098,sand_shift,999
2026-04-19,S095,gravel_step,15
2026-04-19,S110,metal_clank,10
2026-04-19,S082,insect_swarm,999
2026-04-19,S060,siren_close,999
2026-04-19,S077,radio_noise,999
2026-04-19,S079,human_panic,999
2026-04-19,S093,rain_heavy,999
2026-04-19,S040,ambient_loop,999
2026-04-19,S104,vehicle_pass,999
2026-04-19,S076,random_noise,10
2026-04-19,S069,human_argument,12
2026-04-19,S055,thunder,24
2026-04-19,S028,background_static,999
2026-04-19,S023,wolf_snarl,999
2026-04-19,S028,bird_flock,999
2026-04-19,S107,boom_close,12
2026-04-19,S083,human_voice,10
2026-04-19,S008,chaotic_noise,999
2026-04-19,S080,boom_explosion,8
2026-04-19,S060,vehicle_stop,20
2026-04-19,S100,alarm_loop,23
2026-04-19,S039,boom_blast,999
2026-04-19,S025,rain_light,999
2026-04-19,S039,boom_blast,999
2026-04-19,S115,boom_metal_hit,999
2026-04-19,S054,human_crowd,11
2026-04-19,S028,bird_flock,999
2026-04-19,S013,distant_activity,999
2026-04-19,S105,human_panic,999
2026-04-19,S030,wolf_howl,7
2026-04-19,S011,river_flow,999
2026-04-19,S062,alarm_beep,8
2026-04-19,S076,human_voice,21
2026-04-19,S073,wolf_night_call,999
2026-04-19,S024,alarm_beep,999
2026-04-19,S062,alarm_beep,999
2026-04-19,S079,bird_flock,999
2026-04-19,S117,mechanical_loop,999
2026-04-19,S071,strange_echo,999
2026-04-19,S105,human_panic,23
2026-04-19,S096,wolf_close,999
2026-04-19,S039,boom_blast,999
2026-04-19,S077,ambient_loop,999
2026-04-19,S022,human_footsteps,999
2026-04-19,S088,wolf_close,999
2026-04-19,S081,wolf_warning,999
2026-04-19,S069,crow_caw,999
2026-04-19,S010,rain_light,999
2026-04-19,S091,unknown_signal,999
2026-04-19,S071,strange_echo,999
2026-04-19,S057,construction_noise,999
2026-04-19,S061,metal_scrape,21
2026-04-19,S107,boom_close,999
2026-04-19,S101,human_voice,13
2026-04-19,S068,vehicle_stop,999
2026-04-19,S096,wolf_close,999
2026-04-19,S003,boom_crack,10
2026-04-19,S063,river_flow,999
2026-04-19,S076,human_voice,7
2026-04-19,S045,boom_metal_hit,999
2026-04-19,S036,rock_fall,999
2026-04-19,S046,river_flow,999
2026-04-19,S009,wolf_pack,9
2026-04-19,S112,chaotic_noise,999
2026-04-19,S096,wolf_close,9
2026-04-19,S098,human_run_noise,999
2026-04-19,S012,dog_bark,999
2026-04-19,S119,human_yell_distant,999
2026-04-19,S104,wolf_night_call,7
2026-04-19,S119,human_yell_distant,999
2026-04-19,S083,human_voice,11
2026-04-19,S073,wolf_night_call,19
2026-04-19,S016,dog_chase,999
2026-04-19,S020,forest_noise,999
2026-04-19,S020,forest_noise,999
2026-04-19,S064,leaves_rustle,999
2026-04-19,S114,boom_double,9
2026-04-19,S090,boom_close,9
2026-04-19,S010,rain_light,999
2026-04-19,S087,bird_flock,999
2026-04-19,S057,construction_noise,19
2026-04-19,S025,rain_light,999
2026-04-19,S065,leaves_rustle,999
2026-04-19,S101,human_voice,17
2026-04-19,S117,boom_bass,999
2026-04-19,S106,wolf_close,999
2026-04-19,S108,siren_close,999
2026-04-19,S013,siren_close,999
2026-04-19,S098,wood_crack,999
2026-04-19,S051,engine_rev,999
2026-04-19,S062,wolf_snarl,999
2026-04-19,S041,dog_fast_bark,12
2026-04-19,S042,boom_distant,999
2026-04-19,S054,dog_territorial,999
2026-04-19,S037,wood_crack,999
2026-04-19,S088,boom_blast,999
2026-04-19,S118,boom_bass,999
2026-04-19,S028,low_frequency_hum,12
2026-04-19,S029,dog_snarl,3
2026-04-19,S094,gun_rapid_fire,10
2026-04-19,S079,dog_growl,999
2026-04-19,S081,human_whistle,999
2026-04-19,S064,dog_howl,999
2026-04-19,S014,wolf_attack,999
2026-04-19,S087,radio_noise,999
2026-04-19,S093,human_crowd,12
2026-04-19,S115,human_laughter,999
2026-04-19,S006,river_flow,999
2026-04-19,S114,pulse_signal,6
2026-04-19,S011,gun_heavy,999
2026-04-19,S032,storm_wind,999
2026-04-19,S047,click_pattern,999
2026-04-19,S042,boom_distant,13
2026-04-19,S014,wolf_attack,999
2026-04-19,S102,strange_echo,999
2026-04-19,S060,tree_fall,999
2026-04-19,S094,gun_rapid_fire,999
2026-04-19,S120,vehicle_stop,999
2026-04-19,S075,dog_territorial,3
2026-04-19,S075,dog_territorial,5
2026-04-19,S077,river_flow,999
2026-04-19,S109,gun_distant,999
2026-04-19,S028,low_frequency_hum,17
2026-04-19,S080,pressure_wave,999
2026-04-19,S009,rhythmic_noise,999
2026-04-19,S102,strange_echo,999
2026-04-19,S069,human_shout,999
2026-04-19,S105,engine_rev,999
2026-04-19,S098,wood_crack,999
2026-04-19,S016,mechanical_loop,999
2026-04-19,S032,storm_wind,13
2026-04-19,S020,storm_wind,12
2026-04-19,S013,siren_close,999
2026-04-19,S095,dog_pack,999
2026-04-19,S031,gun_rifle,9
2026-04-19,S083,wolf_howl,13
2026-04-19,S017,mud_step,999
2026-04-19,S043,human_run_noise,23
2026-04-19,S075,dog_territorial,999
2026-04-19,S091,boom_blast,999
2026-04-19,S108,siren_close,999
2026-04-19,S058,deep_resonance,999
2026-04-19,S044,high_pitch_ring,999
2026-04-19,S088,boom_blast,999
2026-04-19,S027,dog_pack,17
2026-04-19,S046,rain_heavy,999
2026-04-19,S041,boom_impact,999
2026-04-19,S117,wolf_snarl,999
2026-04-19,S027,dog_pack,999
2026-04-19,S013,pulse_signal,999
2026-04-19,S021,gun_burst,5
2026-04-19,S098,gun_close,999
2026-04-19,S095,dog_growl,999
2026-04-19,S015,pulse_signal,999
2026-04-19,S046,rain_heavy,999
2026-04-19,S064,owl_call,14
2026-04-19,S115,distortion_wave,999
2026-04-19,S031,insect_swarm,999
2026-04-19,S012,water_stream,999
2026-04-19,S118,wolf_warning,6
2026-04-19,S066,gun_pistol,9
2026-04-19,S035,human_scream,16
2026-04-19,S071,gravel_step,999
2026-04-19,S096,human_scream,17
2026-04-19,S089,dog_attack,999
2026-04-19,S034,human_group_noise,999
2026-04-19,S076,low_frequency_hum,16
2026-04-19,S094,rain_light,999
2026-04-19,S077,engine_idle,999
2026-04-19,S014,gun_echo,7
2026-04-19,S063,dog_warning,999
2026-04-19,S024,wolf_multiple,999
2026-04-19,S058,alarm_beep,999
2026-04-19,S043,boom_bass,999
2026-04-19,S018,electrical_buzz,999
2026-04-19,S037,human_clap,999
2026-04-19,S097,human_crowd,13
2026-04-19,S079,industrial_noise,23
2026-04-19,S021,gun_burst,999
2026-04-19,S075,metal_scrape,999
2026-04-19,S037,human_clap,999
2026-04-19,S053,rain_heavy,999
2026-04-19,S076,low_frequency_hum,13
2026-04-19,S064,owl_call,8
2026-04-19,S117,wolf_snarl,999
2026-04-19,S035,human_scream,9
2026-04-19,S048,thunder,999
2026-04-19,S032,gun_rapid_fire,3
2026-04-19,S001,boom_blast,999
2026-04-19,S093,human_yell_distant,999
2026-04-19,S037,human_clap,999
2026-04-19,S015,pulse_signal,999
2026-04-19,S027,dog_pack,999
2026-04-19,S048,thunder,999
2026-04-19,S108,rain_heavy,999
2026-04-19,S092,gun_rifle,999
2026-04-19,S109,metal_clank,22
2026-04-19,S057,background_static,999
2026-04-19,S081,wolf_close,5
2026-04-19,S116,industrial_noise,8
2026-04-19,S056,wolf_close,999
2026-04-19,S044,human_laughter,999
2026-04-19,S085,dog_warning,999
2026-04-19,S001,boom_blast,999
2026-04-19,S018,unknown_signal,999
2026-04-19,S086,mechanical_loop,999
2026-04-19,S119,gun_burst,4
2026-04-19,S085,distant_activity,9
2026-04-19,S065,chaotic_noise,999
2026-04-19,S015,boom_close,999
2026-04-19,S032,alarm_loop,20
2026-04-19,S025,branch_snap,999
2026-04-19,S082,boom_crack,999
2026-04-19,S034,pulse_signal,999
2026-04-19,S017,wolf_close,15
2026-04-19,S098,wolf_distant,7
2026-04-19,S015,boom_close,999
2026-04-19,S002,gun_double,999
2026-04-19,S060,wolf_close,999
2026-04-19,S093,storm_wind,999
2026-04-19,S082,boom_crack,3
2026-04-19,S074,gun_burst,11
2026-04-19,S003,construction_noise,22
2026-04-19,S038,boom_impact,999
2026-04-19,S074,gun_burst,999
2026-04-19,S029,human_scream,21
2026-04-19,S118,boom_impact,999
2026-04-19,S059,human_yell_close,999
2026-04-19,S012,boom_blast,999
2026-04-19,S108,boom_close,999
2026-04-19,S099,wind_noise,11
2026-04-19,S052,vehicle_stop,13
2026-04-19,S013,engine_rev,999
2026-04-19,S018,unknown_signal,6
2026-04-19,S047,metal_scrape,999
2026-04-19,S110,boom_double,4
2026-04-19,S089,boom_distant,3
2026-04-19,S089,boom_distant,999
2026-04-19,S097,wolf_chase,999
2026-04-19,S043,human_crowd,999
2026-04-19,S033,boom_impact,999
2026-04-19,S101,metal_clank,13
2026-04-19,S011,siren_far,999
2026-04-19,S017,wolf_close,16
2026-04-19,S048,construction_noise,9
2026-04-19,S049,metal_bang,999
2026-04-19,S062,gun_pistol,999
2026-04-19,S040,water_stream,11
2026-04-19,S051,human_voice,14
2026-04-19,S091,dog_territorial,999
2026-04-19,S006,boom_double,7
2026-04-19,S066,gun_single,999
2026-04-19,S095,unknown_signal,7
2026-04-19,S111,dog_fast_bark,999
2026-04-19,S073,electrical_buzz,999
2026-04-19,S097,boom_crack,999
2026-04-19,S003,human_whistle,999
2026-04-19,S102,vehicle_stop,7
2026-04-19,S048,human_run_noise,21
2026-04-19,S093,boom_shockwave,14
2026-04-19,S032,static_noise,999
2026-04-19,S080,human_argument,18
2026-04-19,S111,human_crowd,999
2026-04-19,S029,rock_fall,6
2026-04-19,S040,human_shout,999
2026-04-19,S023,ambient_loop,999
2026-04-19,S045,low_frequency_hum,999
2026-04-19,S096,siren_far,999
2026-04-19,S081,alarm_loop,999
2026-04-19,S054,forest_noise,999
2026-04-19,S058,storm_wind,999
2026-04-19,S044,wolf_attack,999
2026-04-19,S099,wind_noise,15
2026-04-19,S010,radio_noise,999
2026-04-19,S014,boom_metal_hit,999
2026-04-19,S055,human_panic,999
2026-04-19,S063,rock_fall,11
2026-04-19,S092,forest_noise,999
2026-04-19,S106,wolf_echo,999
2026-04-19,S080,human_argument,8
2026-04-19,S049,human_crowd,999
2026-04-19,S012,dog_fast_bark,8
2026-04-19,S097,boom_crack,999
2026-04-19,S075,pressure_wave,999
2026-04-19,S005,human_argument,999
2026-04-19,S068,storm_wind,18
2026-04-19,S107,wolf_attack,14
2026-04-19,S108,engine_idle,999
2026-04-19,S066,pulse_signal,12
2026-04-19,S094,sand_shift,999
2026-04-19,S016,human_clap,999
2026-04-19,S056,vehicle_pass,999
2026-04-19,S087,boom_double,2
2026-04-19,S068,storm_wind,999
2026-04-19,S112,static_noise,999
2026-04-19,S112,static_noise,999
2026-04-19,S043,human_laughter,999
2026-04-19,S078,electrical_buzz,999
2026-04-19,S038,dog_growl,999
2026-04-19,S040,human_shout,999
2026-04-19,S003,human_whistle,999
2026-04-19,S001,wolf_distant,999
2026-04-19,S106,wolf_echo,7
2026-04-19,S077,owl_call,999
2026-04-19,S113,boom_distant,8
2026-04-19,S002,rain_light,999
2026-04-19,S020,gun_heavy,999
2026-04-19,S051,human_crowd,10
2026-04-19,S029,rock_fall,16
2026-04-19,S016,human_clap,999
2026-04-19,S021,movement_noise,999
2026-04-19,S072,tree_fall,999
2026-04-19,S034,dog_pack,999
2026-04-19,S074,dog_pack,999
2026-04-19,S001,unidentified_sound,999
2026-04-19,S011,bird_flock,999
2026-04-19,S114,alarm_beep,999
2026-04-19,S099,gunshot,9
2026-04-19,S060,wolf_howl,999
2026-04-19,S024,mechanical_loop,999
2026-04-19,S087,dog_multiple,5
2026-04-19,S048,owl_call,999
2026-04-19,S074,boom_distant,10
2026-04-19,S022,boom_double,999
2026-04-19,S077,strange_echo,999
2026-04-19,S035,boom_close,999
2026-04-19,S074,boom_distant,999
2026-04-19,S087,dog_multiple,15
2026-04-19,S045,gun_close,999
2026-04-19,S005,distant_activity,17
2026-04-19,S040,engine_idle,18
2026-04-19,S044,metal_scrape,999
2026-04-19,S109,pressure_wave,999
2026-04-19,S116,human_group_noise,999
2026-04-19,S039,boom_distant,999
2026-04-19,S113,wolf_distant,13
2026-04-19,S040,engine_idle,5
2026-04-19,S105,gun_rapid_fire,5
2026-04-19,S057,construction_noise,12
2026-04-19,S112,deep_resonance,999
2026-04-19,S001,unidentified_sound,22
2026-04-19,S004,distant_activity,999
2026-04-19,S023,leaves_rustle,999
2026-04-19,S105,gun_rapid_fire,3
2026-04-19,S117,siren_close,999
2026-04-19,S038,vehicle_pass,999
2026-04-19,S078,dog_warning,999
2026-04-19,S071,rhythmic_noise,999
2026-04-19,S062,human_crowd,999
2026-04-19,S006,industrial_noise,999
2026-04-19,S014,low_frequency_hum,7
2026-04-19,S071,rhythmic_noise,999
2026-04-19,S067,gun_heavy,999
2026-04-19,S110,pressure_wave,999
2026-04-19,S085,mud_step,999
2026-04-19,S043,boom_distant,7
2026-04-19,S007,human_whistle,999
2026-04-19,S119,gravel_step,999
2026-04-19,S011,bird_flock,999
2026-04-19,S057,construction_noise,999
2026-04-19,S112,deep_resonance,999
2026-04-19,S115,deep_resonance,999
2026-04-19,S077,strange_echo,999
2026-04-19,S023,leaves_rustle,999
2026-04-19,S073,crow_caw,999
2026-04-19,S067,gun_heavy,999
2026-04-19,S088,dog_fast_bark,9
2026-04-19,S031,rock_fall,999
2026-04-19,S056,gunshot,999
2026-04-19,S095,owl_call,6
2026-04-19,S020,radio_noise,999
2026-04-19,S072,human_scream,999
2026-04-19,S053,dog_snarl,6
2026-04-19,S120,gunshot,999
2026-04-19,S025,human_crowd,999
2026-04-19,S089,dog_growl,18
2026-04-19,S110,human_run_noise,999
2026-04-19,S037,human_whistle,999
2026-04-19,S073,strange_echo,999
2026-04-19,S026,dog_fast_bark,17
2026-04-19,S048,crow_caw,999
2026-04-19,S076,mechanical_loop,999
2026-04-19,S090,unidentified_sound,21
2026-04-19,S090,unidentified_sound,999
2026-04-19,S021,wood_crack,999
2026-04-19,S118,mechanical_loop,999
2026-04-19,S048,crow_caw,999
2026-04-19,S035,gun_single,999
2026-04-19,S061,gravel_step,999
2026-04-19,S049,gun_shock,999
2026-04-19,S047,boom_heavy,999
2026-04-19,S073,strange_echo,999
2026-04-19,S062,bird_flock,999
2026-04-19,S118,mechanical_loop,999
