Date,StationID,Sound,DeterTime
2026-04-19,S110,human_voice,999
2026-04-19,S102,human_voice,999
2026-04-19,S053,human_voice,999
2026-04-19,S119,human_voice,999
2026-04-19,S006,human_voice,999
2026-04-19,S083,human_voice,999
2026-04-19,S106,human_voice,999
2026-04-19,S101,human_voice,999
2026-04-19,S067,human_voice,999
2026-04-19,S036,human_voice,999
2026-04-19,S033,human_voice,999
2026-04-19,S101,human_voice,999
2026-04-19,S096,human_voice,999
2026-04-19,S058,human_voice,999
2026-04-19,S107,human_voice,999
2026-04-19,S068,human_voice,999
2026-04-19,S099,human_voice,999
2026-04-19,S101,human_voice,999
2026-04-19,S061,human_voice,999
2026-04-19,S096,human_voice,999
2026-04-19,S009,human_voice,999
2026-04-19,S049,human_voice,999
2026-04-19,S081,human_voice,999
2026-04-19,S043,human_voice,999
2026-04-19,S031,human_voice,999
2026-04-19,S077,human_voice,999
2026-04-19,S010,human_voice,999
2026-04-19,S079,human_voice,999
2026-04-19,S068,human_voice,999
2026-04-19,S064,human_voice,999
2026-04-19,S108,human_voice,999
2026-04-19,S015,human_voice,999
2026-04-19,S103,human_voice,999
2026-04-19,S088,human_voice,999
2026-04-19,S076,human_voice,999
2026-04-19,S083,human_voice,999
2026-04-19,S116,human_voice,999
2026-04-19,S106,human_voice,999
2026-04-19,S069,human_voice,999
2026-04-19,S085,human_voice,999
2026-04-19,S013,human_voice,999
2026-04-19,S075,human_voice,999
2026-04-19,S039,human_voice,999
2026-04-19,S013,human_voice,999
2026-04-19,S033,human_voice,999
2026-04-19,S086,human_voice,999
2026-04-19,S033,human_voice,999
2026-04-19,S102,human_voice,999
2026-04-19,S033,human_voice,999
2026-04-19,S064,human_voice,999
2026-04-19,S061,human_voice,999
2026-04-19,S112,human_voice,999
2026-04-19,S119,human_voice,999
2026-04-19,S041,human_voice,999
2026-04-19,S068,human_voice,999
2026-04-19,S096,human_voice,999
2026-04-19,S002,human_voice,16
2026-04-19,S081,human_voice,999
2026-04-19,S034,human_voice,999
2026-04-19,S021,human_voice,999
2026-04-19,S004,human_voice,999
2026-04-19,S069,human_voice,999
2026-04-19,S071,human_voice,999
2026-04-19,S045,human_voice,999
2026-04-19,S075,human_voice,999
2026-04-19,S085,human_voice,999
2026-04-19,S027,human_voice,999
2026-04-19,S034,human_voice,999
2026-04-19,S108,human_voice,999
2026-04-19,S024,human_voice,999
2026-04-19,S003,human_voice,999
2026-04-19,S080,human_voice,999
2026-04-19,S093,human_voice,999
2026-04-19,S020,human_voice,999
2026-04-19,S049,human_voice,999
2026-04-19,S068,human_voice,999
2026-04-19,S076,human_voice,999
2026-04-19,S092,human_voice,999
2026-04-19,S062,human_voice,999
2026-04-19,S004,human_voice,999
2026-04-19,S050,human_voice,999
2026-04-19,S024,human_voice,999
2026-04-19,S076,human_voice,999
2026-04-19,S004,human_voice,999
2026-04-19,S053,human_voice,999
2026-04-19,S019,human_voice,999
2026-04-19,S109,human_voice,999
2026-04-19,S005,human_voice,999
2026-04-19,S005,human_voice,999
2026-04-19,S059,human_voice,999
2026-04-19,S036,human_voice,999
2026-04-19,S045,human_voice,999
2026-04-19,S108,human_voice,999
2026-04-19,S114,human_voice,999
2026-04-19,S068,human_voice,999
2026-04-19,S037,human_voice,999
2026-04-19,S071,human_voice,999
2026-04-19,S016,human_voice,999
2026-04-19,S101,human_voice,999
2026-04-19,S007,human_voice,999
2026-04-19,S061,human_voice,999
2026-04-19,S079,human_voice,999
2026-04-19,S003,human_voice,999
2026-04-19,S087,human_voice,999
2026-04-19,S059,human_voice,999
2026-04-19,S093,human_voice,999
2026-04-19,S094,human_voice,999
2026-04-19,S105,human_voice,999
2026-04-19,S028,human_voice,999
2026-04-19,S069,human_voice,999
2026-04-19,S056,human_voice,999
2026-04-19,S036,human_voice,999
2026-04-19,S024,human_voice,999
2026-04-19,S019,human_voice,999
2026-04-19,S013,human_voice,999
2026-04-19,S028,human_voice,999
2026-04-19,S090,human_voice,999
2026-04-19,S082,human_voice,999
2026-04-19,S117,human_voice,999
2026-04-19,S113,human_voice,999
2026-04-19,S100,human_voice,999
2026-04-19,S101,human_voice,999
2026-04-19,S060,human_voice,999
2026-04-19,S088,human_voice,999
2026-04-19,S084,human_voice,999
2026-04-19,S008,human_voice,999
2026-04-19,S097,human_voice,999
2026-04-19,S081,human_voice,999
2026-04-19,S085,human_voice,999
2026-04-19,S117,human_voice,999
2026-04-19,S088,human_voice,999
2026-04-19,S068,human_voice,999
2026-04-19,S064,human_voice,999
2026-04-19,S096,human_voice,999
2026-04-19,S119,human_voice,999
2026-04-19,S078,human_voice,999
2026-04-19,S051,human_voice,999
2026-04-19,S114,human_voice,999
2026-04-19,S058,human_voice,999
2026-04-19,S091,human_voice,999
2026-04-19,S072,human_voice,999
2026-04-19,S042,human_voice,999
2026-04-19,S052,human_voice,999
2026-04-19,S116,human_voice,999
2026-04-19,S029,human_voice,999
2026-04-19,S005,human_voice,999
2026-04-19,S068,human_voice,999
2026-04-19,S004,human_voice,999
2026-04-19,S006,human_voice,999
2026-04-19,S112,human_voice,999
2026-04-19,S007,human_voice,999
2026-04-19,S081,human_voice,999
2026-04-19,S087,human_voice,999
2026-04-19,S003,human_voice,999
2026-04-19,S047,human_voice,999
2026-04-19,S071,human_voice,999
2026-04-19,S087,human_voice,999
2026-04-19,S016,human_voice,999
2026-04-19,S080,human_voice,999
2026-04-19,S114,human_voice,999
2026-04-19,S066,human_voice,999
2026-04-19,S103,human_voice,999
2026-04-19,S022,human_voice,999
2026-04-19,S035,human_voice,999
2026-04-19,S056,human_voice,999
2026-04-19,S092,human_voice,999
2026-04-19,S107,human_voice,999
2026-04-19,S066,human_voice,999
2026-04-19,S022,human_voice,999
2026-04-19,S030,human_voice,999
2026-04-19,S120,human_voice,999
2026-04-19,S022,human_voice,999
2026-04-19,S043,human_voice,999
2026-04-19,S045,human_voice,999
2026-04-19,S085,human_voice,999
2026-04-19,S001,human_voice,999
2026-04-19,S042,human_voice,999
2026-04-19,S063,human_voice,999
2026-04-19,S046,human_voice,999
2026-04-19,S091,human_voice,999
2026-04-19,S040,human_voice,999
2026-04-19,S047,human_voice,999
2026-04-19,S109,human_voice,999
2026-04-19,S083,human_voice,999
