Date,StationID,Sound,DeterTime
2026-04-19,S055,unknown_signal,23
2026-04-19,S017,wolf_close,999
2026-04-19,S069,background_static,999
2026-04-19,S048,dog_snarl,14
2026-04-19,S090,bird_flock,999
2026-04-19,S010,boom_crack,999
2026-04-19,S088,human_clap,999
2026-04-19,S016,storm_wind,999
2026-04-19,S042,boom_close,999
2026-04-19,S026,gun_heavy,8
2026-04-19,S073,distortion_wave,999
2026-04-19,S037,chaotic_noise,999
2026-04-19,S035,gunshot,4
2026-04-19,S085,construction_noise,17
2026-04-19,S082,wolf_attack,999
2026-04-19,S064,rain_heavy,999
2026-04-19,S046,wolf_multiple,10
2026-04-19,S090,deep_resonance,999
2026-04-19,S025,human_shout,999
2026-04-19,S005,river_flow,999
2026-04-19,S001,boom_bass,999
2026-04-19,S077,distant_activity,19
2026-04-19,S063,leaves_rustle,999
2026-04-19,S034,gun_rifle,999
2026-04-19,S002,unknown_signal,19
2026-04-19,S104,vehicle_pass,11
2026-04-19,S033,dog_snarl,13
2026-04-19,S053,human_yell_distant,26
2026-04-19,S064,rain_heavy,999
2026-04-19,S037,chaotic_noise,999
2026-04-19,S003,distant_activity,999
2026-04-19,S116,boom_explosion,999
2026-04-19,S094,wolf_echo,999
2026-04-19,S081,rain_heavy,999
2026-04-19,S020,human_crowd,999
2026-04-19,S064,rain_heavy,999
2026-04-19,S079,dog_warning,999
2026-04-19,S005,river_flow,999
2026-04-19,S104,vehicle_pass,999
2026-04-19,S078,storm_wind,999
2026-04-19,S059,human_yell_distant,999
2026-04-19,S054,gun_echo,10
2026-04-19,S120,human_scream,10
2026-04-19,S103,wolf_multiple,13
2026-04-19,S064,rain_heavy,999
2026-04-19,S038,river_flow,999
2026-04-19,S088,boom_impact,999
2026-04-19,S082,wolf_attack,18
2026-04-19,S109,dog_aggressive,999
2026-04-19,S073,distortion_wave,999
2026-04-19,S091,pressure_wave,999
2026-04-19,S051,deep_resonance,15
2026-04-19,S078,storm_wind,11
2026-04-19,S086,human_voice,8
2026-04-19,S036,engine_rev,999
2026-04-19,S020,human_crowd,999
2026-04-19,S022,dog_aggressive,999
2026-04-19,S026,gun_heavy,999
2026-04-19,S110,rain_heavy,999
2026-04-19,S083,human_group_noise,999
2026-04-19,S036,engine_rev,999
2026-04-19,S001,boom_bass,999
2026-04-19,S040,human_whistle,999
2026-04-19,S105,background_static,999
2026-04-19,S037,chaotic_noise,999
2026-04-19,S070,wind_noise,7
2026-04-19,S056,siren_far,999
2026-04-19,S033,dog_snarl,13
2026-04-19,S068,storm_wind,15
2026-04-19,S085,construction_noise,16
2026-04-19,S109,dog_aggressive,999
2026-04-19,S040,human_whistle,999
2026-04-19,S060,boom_distant,999
2026-04-19,S031,boom_shockwave,999
2026-04-19,S055,thunder,999
2026-04-19,S072,high_pitch_ring,999
2026-04-19,S094,wolf_echo,999
2026-04-19,S094,human_warning_call,20
2026-04-19,S099,chaotic_noise,999
2026-04-19,S111,boom_close,999
2026-04-19,S057,gun_rapid_fire,5
2026-04-19,S091,metal_bang,999
2026-04-19,S120,storm_wind,999
2026-04-19,S092,bird_flock,999
2026-04-19,S120,storm_wind,999
2026-04-19,S088,low_frequency_hum,999
2026-04-19,S026,human_warning_call,18
2026-04-19,S105,wolf_close,999
2026-04-19,S079,bird_flock,999
2026-04-19,S117,dog_multiple,15
2026-04-19,S092,bird_flock,999
2026-04-19,S037,gun_rifle,999
2026-04-19,S083,boom_noise,11
2026-04-19,S004,boom_metal_hit,999
2026-04-19,S017,river_flow,999
2026-04-19,S048,radio_noise,999
2026-04-19,S023,wolf_multiple,999
2026-04-19,S116,dog_chase,8
2026-04-19,S054,tree_fall,999
2026-04-19,S110,boom_explosion,14
2026-04-19,S001,human_yell_close,999
2026-04-19,S019,boom_close,999
2026-04-19,S017,river_flow,999
2026-04-19,S010,insect_swarm,999
2026-04-19,S044,human_warning_call,999
2026-04-19,S072,boom_metal_hit,999
2026-04-19,S016,boom_double,10
2026-04-19,S011,electrical_buzz,999
2026-04-19,S049,insect_swarm,999
2026-04-19,S017,river_flow,999
2026-04-19,S003,deep_resonance,999
2026-04-19,S041,gravel_step,999
2026-04-19,S049,insect_swarm,999
2026-04-19,S015,gun_pistol,999
2026-04-19,S092,bird_flock,999
2026-04-19,S069,wolf_echo,999
2026-04-19,S030,gun_burst,999
2026-04-19,S018,metal_bang,999
2026-04-19,S005,wolf_multiple,12
2026-04-19,S076,gravel_step,18
2026-04-19,S019,boom_close,999
2026-04-19,S007,human_voice,12
2026-04-19,S022,human_whistle,999
2026-04-19,S022,human_whistle,11
2026-04-19,S010,insect_swarm,21
2026-04-19,S113,dog_pack,999
2026-04-19,S018,metal_bang,999
2026-04-19,S068,wolf_warning,20
2026-04-19,S111,boom_bass,999
2026-04-19,S004,random_noise,14
2026-04-19,S119,gun_heavy,999
2026-04-19,S061,unknown_signal,19
2026-04-19,S087,forest_noise,999
2026-04-19,S111,boom_bass,999
2026-04-19,S096,distant_activity,999
2026-04-19,S002,river_flow,999
2026-04-19,S114,human_whistle,999
2026-04-19,S012,leaves_rustle,999
2026-04-19,S043,gun_heavy,999
2026-04-19,S095,static_noise,999
2026-04-19,S117,water_stream,999
2026-04-19,S016,dog_territorial,15
2026-04-19,S033,siren_far,999
2026-04-19,S009,wolf_chase,999
2026-04-19,S015,human_whistle,999
2026-04-19,S051,human_clap,9
2026-04-19,S081,crow_caw,999
2026-04-19,S080,gun_rifle,2
2026-04-19,S025,dog_snarl,999
2026-04-19,S042,human_shout,999
2026-04-19,S004,random_noise,999
2026-04-19,S047,alarm_beep,999
2026-04-19,S043,gun_heavy,999
2026-04-19,S112,human_footsteps,14
2026-04-19,S058,dog_territorial,4
2026-04-19,S019,owl_call,17
2026-04-19,S022,gun_single,6
2026-04-19,S058,dog_territorial,5
2026-04-19,S068,wolf_warning,999
2026-04-19,S083,dog_warning,999
2026-04-19,S090,gun_close,999
2026-04-19,S070,human_yell_close,999
2026-04-19,S061,unknown_signal,999
2026-04-19,S081,crow_caw,999
2026-04-19,S051,human_clap,7
2026-04-19,S105,electrical_buzz,999
2026-04-19,S107,human_laughter,8
2026-04-19,S038,radio_noise,999
2026-04-19,S078,rain_light,999
2026-04-19,S108,boom_crack,7
2026-04-19,S071,bird_flock,999
2026-04-19,S051,human_clap,999
2026-04-19,S049,wolf_echo,999
2026-04-19,S005,deep_resonance,999
2026-04-19,S063,wolf_howl,3
2026-04-19,S016,dog_territorial,999
2026-04-19,S094,thunder,999
2026-04-19,S018,human_footsteps,999
2026-04-19,S037,boom_shockwave,999
2026-04-19,S039,human_scream,999
2026-04-19,S013,wolf_echo,999
2026-04-19,S022,siren_close,999
2026-04-19,S054,dog_fast_bark,2
2026-04-19,S046,pressure_wave,999
2026-04-19,S060,rain_light,999
2026-04-19,S007,ambient_loop,999
2026-04-19,S076,random_noise,7
2026-04-19,S078,boom_bass,999
2026-04-19,S055,insect_swarm,999
2026-04-19,S046,pressure_wave,999
2026-04-19,S017,sand_shift,999
2026-04-19,S031,low_frequency_hum,22
2026-04-19,S110,metal_scrape,24
2026-04-19,S006,radio_noise,999
2026-04-19,S007,ambient_loop,999
2026-04-19,S113,human_group_noise,999
2026-04-19,S049,leaves_rustle,999
2026-04-19,S068,vehicle_pass,999
2026-04-19,S085,wolf_attack,999
2026-04-19,S073,unknown_signal,999
2026-04-19,S067,human_crowd,12
2026-04-19,S086,siren_close,999
2026-04-19,S013,wolf_echo,999
2026-04-19,S094,human_argument,999
2026-04-19,S077,wood_crack,999
2026-04-19,S013,wolf_echo,999
2026-04-19,S112,boom_distant,999
2026-04-19,S110,metal_scrape,19
2026-04-19,S099,wolf_pack,999
2026-04-19,S048,sand_shift,999
2026-04-19,S116,human_crowd,999
2026-04-19,S004,deep_resonance,19
2026-04-19,S097,boom_heavy,2
2026-04-19,S092,boom_crack,7
2026-04-19,S053,human_whistle,999
2026-04-19,S071,dog_snarl,999
2026-04-19,S037,boom_shockwave,999
2026-04-19,S093,wolf_distant,8
2026-04-19,S021,dog_growl,999
2026-04-19,S068,vehicle_pass,999
2026-04-19,S114,wolf_howl,9
2026-04-19,S093,wolf_distant,999
2026-04-19,S114,wolf_howl,4
2026-04-19,S050,pressure_wave,999
2026-04-19,S059,rain_heavy,999
2026-04-19,S024,dog_multiple,3
2026-04-19,S115,human_shout,999
2026-04-19,S033,vehicle_pass,7
2026-04-19,S087,background_static,999
2026-04-19,S051,human_argument,999
2026-04-19,S109,gun_pistol,999
2026-04-19,S090,bird_flock,999
2026-04-19,S056,dog_multiple,999
2026-04-19,S066,human_clap,12
2026-04-19,S042,human_voice,9
2026-04-19,S033,vehicle_pass,16
2026-04-19,S074,dog_territorial,999
2026-04-19,S115,gun_echo,999
2026-04-19,S059,random_noise,5
2026-04-19,S019,pulse_signal,999
2026-04-19,S113,gunshot,999
2026-04-19,S050,thunder,999
2026-04-19,S013,boom_crack,999
2026-04-19,S006,siren_close,999
2026-04-19,S102,owl_call,999
2026-04-19,S081,forest_noise,999
2026-04-19,S030,wood_knock,999
2026-04-19,S104,human_argument,999
2026-04-19,S116,gunshot,999
2026-04-19,S006,siren_close,999
2026-04-19,S076,metal_clank,21
2026-04-19,S089,strange_echo,999
2026-04-19,S035,gun_heavy,999
2026-04-19,S073,rock_fall,15
2026-04-19,S046,wolf_warning,7
2026-04-19,S072,wolf_chase,999
2026-04-19,S047,mud_step,999
2026-04-19,S001,human_whistle,999
2026-04-19,S021,dog_attack,9
2026-04-19,S064,human_shout,999
2026-04-19,S100,mechanical_loop,999
2026-04-19,S016,wolf_echo,999
2026-04-19,S059,random_noise,999
2026-04-19,S108,forest_noise,999
2026-04-19,S008,radio_noise,999
2026-04-19,S076,metal_clank,16
2026-04-19,S023,alarm_beep,999
2026-04-19,S072,wolf_chase,999
2026-04-19,S104,human_argument,999
2026-04-19,S108,forest_noise,9
2026-04-19,S119,human_warning_call,8
2026-04-19,S108,forest_noise,10
2026-04-19,S103,dog_howl,999
2026-04-19,S061,forest_noise,999
2026-04-19,S065,water_stream,999
2026-04-19,S052,movement_noise,999
2026-04-19,S107,water_stream,14
2026-04-19,S026,human_shout,999
2026-04-19,S017,dog_growl,999
2026-04-19,S091,wood_crack,999
2026-04-19,S118,dog_snarl,4
2026-04-19,S030,wood_knock,999
2026-04-19,S045,boom_blast,10
2026-04-19,S053,human_warning_call,999
2026-04-19,S074,gun_echo,11
2026-04-19,S070,dog_aggressive,999
2026-04-19,S063,wolf_echo,19
2026-04-19,S100,mechanical_loop,999
2026-04-19,S078,boom_double,999
2026-04-19,S103,dog_howl,17
2026-04-19,S094,boom_crack,999
2026-04-19,S084,boom_blast,999
2026-04-19,S101,boom_shockwave,999
2026-04-19,S080,pressure_wave,999
2026-04-19,S094,boom_crack,5
2026-04-19,S011,human_yell_distant,20
2026-04-19,S072,wolf_chase,999
2026-04-19,S050,thunder,999
2026-04-19,S088,human_run_noise,21
2026-04-19,S117,mechanical_loop,999
2026-04-19,S080,pressure_wave,999
2026-04-19,S025,human_scream,12
2026-04-19,S007,gun_rifle,999
2026-04-19,S036,boom_noise,999
2026-04-19,S050,thunder,999
2026-04-19,S067,industrial_noise,999
2026-04-19,S034,human_panic,999
2026-04-19,S003,gunshot,999
2026-04-19,S118,unknown_signal,999
2026-04-19,S032,rain_light,999
2026-04-19,S086,boom_double,1
2026-04-19,S064,metal_bang,999
2026-04-19,S008,metal_bang,999
2026-04-19,S113,wolf_attack,999
2026-04-19,S021,boom_distant,6
2026-04-19,S004,human_run_noise,999
2026-04-19,S043,engine_rev,999
2026-04-19,S061,click_pattern,999
2026-04-19,S073,dog_fast_bark,999
2026-04-19,S048,boom_explosion,999
2026-04-19,S108,wolf_night_call,999
2026-04-19,S016,gun_echo,6
2026-04-19,S055,human_footsteps,999
2026-04-19,S006,metal_clank,17
2026-04-19,S076,siren_far,999
2026-04-19,S048,boom_explosion,999
2026-04-19,S037,wolf_distant,9
2026-04-19,S117,human_whistle,999
2026-04-19,S029,dog_snarl,5
2026-04-19,S034,wolf_howl,10
2026-04-19,S100,boom_shockwave,999
2026-04-19,S075,human_laughter,999
2026-04-19,S105,wolf_multiple,6
2026-04-19,S010,siren_far,18
2026-04-19,S074,gun_pistol,999
2026-04-19,S007,high_pitch_ring,999
2026-04-19,S108,wolf_night_call,999
2026-04-19,S056,siren_far,999
2026-04-19,S031,gravel_step,9
2026-04-19,S118,unknown_signal,5
2026-04-19,S102,engine_rev,999
2026-04-19,S066,dog_warning,999
2026-04-19,S039,owl_call,999
2026-04-19,S042,river_flow,999
2026-04-19,S014,bird_flock,999
2026-04-19,S066,dog_warning,999
2026-04-19,S074,gun_pistol,999
2026-04-19,S008,metal_bang,8
2026-04-19,S070,gun_rifle,8
2026-04-19,S073,dog_fast_bark,9
2026-04-19,S023,deep_resonance,25
2026-04-19,S004,human_run_noise,999
2026-04-19,S052,tree_fall,999
2026-04-19,S034,wolf_howl,999
2026-04-19,S048,boom_explosion,999
2026-04-19,S104,human_clap,999
2026-04-19,S076,siren_far,999
2026-04-19,S026,dog_fast_bark,16
2026-04-19,S018,gun_pistol,4
2026-04-19,S045,owl_call,999
2026-04-19,S015,human_scream,17
2026-04-19,S074,gun_pistol,999
2026-04-19,S007,high_pitch_ring,999
2026-04-19,S010,siren_far,999
2026-04-19,S099,dog_attack,2
2026-04-19,S086,boom_double,1
2026-04-19,S101,dog_fast_bark,6
2026-04-19,S116,boom_close,999
2026-04-19,S066,metal_clank,20
2026-04-19,S079,wolf_pack,20
2026-04-19,S071,dog_growl,999
2026-04-19,S089,pulse_signal,15
2026-04-19,S096,branch_snap,7
2026-04-19,S046,unknown_signal,999
2026-04-19,S061,unknown_signal,21
2026-04-19,S067,bird_flock,999
2026-04-19,S058,dog_warning,999
2026-04-19,S061,unknown_signal,12
2026-04-19,S034,gun_heavy,999
2026-04-19,S115,human_shout,13
2026-04-19,S120,wolf_pack,9
2026-04-19,S080,distortion_wave,999
2026-04-19,S070,unidentified_sound,999
2026-04-19,S071,dog_growl,999
2026-04-19,S032,strange_echo,999
2026-04-19,S114,gun_echo,5
2026-04-19,S103,deep_resonance,999
2026-04-19,S114,gun_echo,2
2026-04-19,S025,dog_territorial,5
2026-04-19,S021,wolf_warning,999
2026-04-19,S022,wolf_echo,14
2026-04-19,S111,gun_single,999
2026-04-19,S087,distortion_wave,999
2026-04-19,S084,gun_heavy,12
2026-04-19,S026,water_stream,9
2026-04-19,S113,low_frequency_hum,999
2026-04-19,S081,vehicle_pass,999
2026-04-19,S033,human_argument,17
2026-04-19,S074,gunshot,12
2026-04-19,S103,deep_resonance,999
2026-04-19,S099,human_whistle,999
2026-04-19,S035,human_warning_call,999
2026-04-19,S073,human_scream,6
2026-04-19,S042,gunshot,999
2026-04-19,S018,engine_idle,999
2026-04-19,S090,wolf_warning,12
2026-04-19,S012,electrical_buzz,999
2026-04-19,S085,boom_close,999
2026-04-19,S069,wolf_pack,999
2026-04-19,S106,bird_flock,999
2026-04-19,S034,gun_heavy,999
2026-04-19,S102,electrical_buzz,999
2026-04-19,S115,human_shout,999
2026-04-19,S023,metal_clank,10
2026-04-19,S024,dog_snarl,11
2026-04-19,S065,mud_step,999
2026-04-19,S048,mud_step,999
2026-04-19,S009,boom_explosion,11
2026-04-19,S059,wolf_chase,999
2026-04-19,S025,dog_territorial,999
2026-04-19,S007,engine_rev,999
2026-04-19,S063,wood_knock,999
2026-04-19,S107,human_panic,999
2026-04-19,S006,boom_shockwave,999
2026-04-19,S095,boom_explosion,999
2026-04-19,S104,human_scream,16
2026-04-19,S021,wolf_warning,10
2026-04-19,S038,dog_multiple,12
2026-04-19,S011,dog_chase,999
2026-04-19,S091,dog_multiple,15
2026-04-19,S042,wind_noise,19
2026-04-19,S106,distortion_wave,999
2026-04-19,S032,rain_heavy,999
2026-04-19,S114,dog_fast_bark,13
2026-04-19,S012,river_flow,999
2026-04-19,S117,human_scream,999
2026-04-19,S023,electrical_buzz,999
2026-04-19,S064,human_panic,999
2026-04-19,S101,wolf_close,5
2026-04-19,S114,dog_fast_bark,9
2026-04-19,S021,owl_call,999
2026-04-19,S081,boom_noise,1
2026-04-19,S062,boom_shockwave,999
2026-04-19,S097,owl_call,999
2026-04-19,S081,boom_noise,9
2026-04-19,S030,rock_fall,999
2026-04-19,S038,dog_multiple,7
2026-04-19,S079,boom_bass,999
2026-04-19,S025,gun_echo,5
2026-04-19,S056,dog_bark,999
2026-04-19,S050,gun_single,2
2026-04-19,S078,engine_idle,11
2026-04-19,S074,vehicle_stop,999
2026-04-19,S015,river_flow,999
2026-04-19,S012,river_flow,999
2026-04-19,S075,engine_idle,999
2026-04-19,S036,storm_wind,6
2026-04-19,S106,distortion_wave,999
2026-04-19,S075,engine_idle,999
2026-04-19,S120,background_static,999
2026-04-19,S062,boom_shockwave,999
2026-04-19,S058,boom_bass,999
2026-04-19,S089,dog_pack,999
2026-04-19,S014,gravel_step,6
2026-04-19,S046,human_group_noise,999
2026-04-19,S022,human_group_noise,999
2026-04-19,S084,background_static,999
2026-04-19,S012,river_flow,999
2026-04-19,S011,dog_chase,999
2026-04-19,S105,chaotic_noise,999
2026-04-19,S079,boom_bass,999
2026-04-19,S007,random_noise,999
2026-04-19,S062,boom_shockwave,999
2026-04-19,S055,human_panic,999
2026-04-19,S055,human_panic,999
2026-04-19,S078,engine_idle,999
2026-04-19,S038,dog_multiple,999
2026-04-19,S006,wind_noise,999
2026-04-19,S074,movement_noise,999
2026-04-19,S045,wolf_multiple,19
2026-04-19,S011,dog_aggressive,999
2026-04-19,S102,forest_noise,999
2026-04-19,S065,gun_double,999
2026-04-19,S114,human_clap,999
2026-04-19,S005,boom_distant,999
2026-04-19,S119,wolf_echo,999
2026-04-19,S041,wolf_snarl,999
2026-04-19,S056,boom_explosion,12
2026-04-19,S117,human_footsteps,999
2026-04-19,S075,water_stream,999
2026-04-19,S044,metal_bang,999
2026-04-19,S075,water_stream,999
2026-04-19,S104,human_whistle,999
2026-04-19,S071,boom_double,999
2026-04-19,S032,human_warning_call,999
2026-04-19,S117,human_footsteps,999
2026-04-19,S006,wind_noise,19
2026-04-19,S003,wolf_night_call,14
2026-04-19,S119,wolf_echo,999
2026-04-19,S101,wolf_chase,12
2026-04-19,S104,human_whistle,999
2026-04-19,S025,rain_heavy,999
2026-04-19,S078,siren_close,999
2026-04-19,S040,distant_activity,999
2026-04-19,S073,dog_pack,10
2026-04-19,S088,movement_noise,999
2026-04-19,S041,wolf_snarl,23
2026-04-19,S068,pressure_wave,999
2026-04-19,S068,pressure_wave,999
2026-04-19,S003,wolf_night_call,999
2026-04-19,S013,alarm_loop,999
2026-04-19,S023,human_argument,999
2026-04-19,S116,ambient_loop,999
2026-04-19,S103,human_crowd,12
2026-04-19,S111,vehicle_pass,999
2026-04-19,S064,rain_light,999
2026-04-19,S010,boom_close,999
2026-04-19,S076,mechanical_loop,999
2026-04-19,S003,wolf_night_call,9
2026-04-19,S109,storm_wind,8
2026-04-19,S063,random_noise,999
2026-04-19,S033,rock_fall,999
2026-04-19,S008,click_pattern,999
2026-04-19,S111,vehicle_pass,999
2026-04-19,S043,low_frequency_hum,15
2026-04-19,S001,gun_echo,7
2026-04-19,S098,random_noise,6
2026-04-19,S073,dog_pack,999
2026-04-19,S023,human_argument,999
2026-04-19,S103,human_crowd,999
2026-04-19,S108,tree_fall,999
2026-04-19,S106,human_footsteps,999
2026-04-19,S092,unknown_signal,15
2026-04-19,S089,ambient_loop,999
2026-04-19,S060,metal_clank,14
2026-04-19,S115,chaotic_noise,999
2026-04-19,S008,click_pattern,999
2026-04-19,S114,dog_bark,999
2026-04-19,S056,unidentified_sound,999
2026-04-19,S065,gun_single,999
2026-04-19,S089,dog_territorial,12
2026-04-19,S098,metal_scrape,999
2026-04-19,S114,dog_bark,999
2026-04-19,S008,siren_far,999
2026-04-19,S049,boom_noise,12
2026-04-19,S064,wolf_distant,13
2026-04-19,S106,static_noise,999
2026-04-19,S047,gun_shock,999
2026-04-19,S075,dog_warning,999
2026-04-19,S038,wolf_howl,999
2026-04-19,S038,wolf_howl,999
2026-04-19,S071,human_clap,20
2026-04-19,S095,industrial_noise,999
2026-04-19,S062,boom_distant,9
2026-04-19,S109,low_frequency_hum,11
2026-04-19,S012,random_noise,14
2026-04-19,S073,construction_noise,999
2026-04-19,S070,static_noise,999
2026-04-19,S071,human_clap,999
2026-04-19,S056,unidentified_sound,999
2026-04-19,S049,boom_noise,999
2026-04-19,S106,static_noise,999
2026-04-19,S007,dog_multiple,11
2026-04-19,S019,wolf_echo,999
2026-04-19,S054,boom_impact,999
2026-04-19,S011,unknown_signal,999
2026-04-19,S032,gun_distant,999
2026-04-19,S017,gun_close,3
2026-04-19,S063,wolf_distant,18
2026-04-19,S046,gun_rapid_fire,999
2026-04-19,S076,dog_chase,999
2026-04-19,S071,human_clap,999
2026-04-19,S110,wolf_night_call,999
2026-04-19,S006,rain_heavy,999
2026-04-19,S105,unidentified_sound,999
2026-04-19,S023,wolf_echo,999
2026-04-19,S066,gun_rifle,999
2026-04-19,S085,human_shout,9
2026-04-19,S026,wood_crack,999
2026-04-19,S010,human_crowd,999
2026-04-19,S068,storm_wind,999
2026-04-19,S054,boom_impact,999
2026-04-19,S082,construction_noise,999
2026-04-19,S057,human_group_noise,999
2026-04-19,S023,wolf_echo,999
2026-04-19,S066,gun_rifle,999
2026-04-19,S100,rock_fall,12
2026-04-19,S075,dog_warning,999
2026-04-19,S102,crow_caw,999
2026-04-19,S087,high_pitch_ring,999
2026-04-19,S073,construction_noise,999
2026-04-19,S021,wolf_multiple,999
2026-04-19,S029,boom_crack,999
2026-04-19,S015,metal_scrape,999
2026-04-19,S089,dog_territorial,8
2026-04-19,S053,boom_crack,5
2026-04-19,S005,gun_burst,999
2026-04-19,S050,siren_close,999
2026-04-19,S069,mud_step,999
2026-04-19,S092,bird_flock,999
2026-04-19,S058,vehicle_stop,12
2026-04-19,S061,human_scream,999
2026-04-19,S042,distant_activity,999
2026-04-19,S108,boom_impact,999
2026-04-19,S115,rhythmic_noise,999
2026-04-19,S008,gun_single,3
2026-04-19,S029,wood_knock,999
2026-04-19,S019,insect_swarm,999
2026-04-19,S036,wolf_warning,8
2026-04-19,S091,boom_heavy,13
2026-04-19,S005,boom_bass,999
2026-04-19,S077,distortion_wave,999
2026-04-19,S025,distortion_wave,999
2026-04-19,S113,distortion_wave,999
2026-04-19,S086,wolf_pack,14
